pl_name,pl_orbper,pl_orbpererr1,pl_tranmid,pl_tranmiderr1,pl_orbsmax,pl_orbsmaxerr1,pl_radj,pl_radjerr1,pl_orbincl,pl_orbinclerr1,pl_orbeccen,pl_orbeccenerr1,pl_orblper,pl_orblpererr1,Transits,Date,Archive Used,Unbinned Sigma,Binned Sigma,Transit Depth,Sensitivity,Binned Sensitivity,Observation Depth,Observation Sensitivity,Binned Observation Sensitivity,Total Cadences
HIP 65 A b,0.9809748809368009,6.984132816120511e-08,2458326.1041559954,3.3410991304728964e-05,0.018212536038893463,0.0009224776671364016,0.3068727951382279,0.016423424706896072,77.55266848126834,0.2328391894852729,0.0,0.0,90.0,0.0,89,29-Mar-2021 16:10:52,NASA,0.0009409423189769195,0.0001858637786446993,0.0941709123959488,100.08149330379808,506.6662965890072,0.006659669886761589,7.0776600780402825,35.830918403377225,12772
HR 858 b,3.585270751701541,3.112982122732284e-06,2458409.1934017017,0.00044278724191938935,0.0473574845783549,0.0024157600543655965,0.013238569729979235,0.00011422339417185747,85.90233471027739,0.1790346317398133,0.0,0.0,90.0,0.0,17,03-Apr-2021 02:29:16,NASA,0.00017823718221056774,5.074955435834741e-05,0.00017525972849552252,0.9832949911005228,3.4534239898541164,0.00020732319680361044,1.1631871320692262,4.0852220167231765,10997
HR 858 c,5.974037235004655,6.244464193415766e-06,2458415.612146266,0.0005385508421074525,0.06676150111723561,0.0034094491814933873,0.013179691537955413,0.00034910317759979866,87.90852389394662,0.20970968473229376,0.0,0.0,90.0,0.0,12,05-Apr-2021 08:11:28,NASA,0.00019789520732553715,6.337696512738403e-05,0.00017370426903565349,0.8777588471352437,2.740810777015245,0.0002889742739892176,1.4602388703322946,4.559610473748561,7437
HR 858 d,11.230557236965575,1.6496327349739654e-05,2458409.728856515,0.000968495844862776,0.10213916044869437,0.0052020859107359966,0.013766743144277034,0.0001789269894582171,87.408882628873,0.044004724513043436,0.0,0.0,90.0,0.0,5,07-Apr-2021 15:05:20,NASA,0.00018419978731153602,8.118996242569644e-05,0.0001895232168004988,1.028900302039759,2.3343183213558807,0.00019134051789082562,1.0387662259740431,2.3567016435798567,3024
K2-77 b,8.20007538342579,4.3436795170935054e-05,2457070.8049622905,0.006416299588492492,0.07582565201955996,0.003872226118794709,0.02641752495618312,0.00132031192211763,88.20921825413325,0.36112111141910497,0.034276459772493106,0.06853117682646187,0.17161309759011756,0.4900487178591682,3,11-Apr-2021 12:17:43,NASA,0.0018289958357648555,0.001035652230876466,0.000697885624810558,0.3815676401027529,0.6738609776565071,0.0007033518359935709,0.3845562806869055,0.6791390150324194,1223
K2-80 b,19.08818485666013,0.002554491645039004,2457077.614343312,0.00571144707533745,0.1340579195091325,0.006849067076013925,0.01914166072023561,0.001157898915542299,88.62463241470425,0.5122497407519321,0.0,0.0,90.0,0.0,3,11-Apr-2021 12:07:24,NASA,0.002217963132060418,0.0012969610005391164,0.0003664031751286108,0.16519804582515027,0.2825090152875109,0.0003630327339380069,0.16367843481724642,0.2799102932062741,1499
K2-80 c,5.604838252869857,0.00013206466541711379,2457066.480809228,0.004547402139801243,0.059799321547487023,0.0030474571732837783,0.014515980951696681,0.0008113939955997085,88.5663919526519,0.5027015697832338,0.0,0.0,90.0,0.0,8,06-Apr-2021 16:36:54,NASA,0.002264237664599241,0.0008082574255745028,0.0002107137029900209,0.09306165438570076,0.26070122750836144,0.00021224221919802225,0.0937367231878408,0.262592352983534,3892
K2-97 b,8.40690903054922,0.00026326622737118157,2457142.0476737004,0.0067605748784746325,0.086496401048322,0.004412855804309712,0.02042919483656544,0.0008162247022780809,82.96180018636119,0.9299200673493199,0.0,0.0,90.0,0.0,2,11-Apr-2021 11:57:04,NASA,0.0019743881847983555,0.0013825895222775106,0.000417352001670352,0.2113829513789236,0.30186255207753704,0.0005271565856780347,0.26699743735139564,0.3812820632472759,2906
K2-98 b,10.136813480553608,4.461235638653221e-05,2457145.979266189,0.0068435421953760645,0.0977515167831658,0.004983409976569298,0.02756381935744481,0.0008200588563212397,87.86877701003715,0.6046167662114096,0.0,0.0,90.0,0.0,4,08-Apr-2021 23:04:32,NASA,0.0020243870687797322,0.0010177394686953368,0.0007597641375698492,0.3753057650322885,0.7465212472734379,0.0008768797248347451,0.4331581338164317,0.8615954788103448,3730
K2-114 b,11.390895247585727,6.589238733499124e-05,2457151.718505967,0.006432825897369366,0.09228882499010288,0.0047144067761100425,0.10548587842416404,0.0012182636884276374,88.04234194568127,0.7469433322297737,0.0,0.0,90.0,0.0,2,11-Apr-2021 14:06:41,NASA,0.004016487999742815,0.0030086781073180393,0.011127270546917516,2.7703980561201784,3.698391835222431,0.008727027783108854,2.1728006615898434,2.900618634436836,995
K2-115 b,20.27307287836725,3.8143197114124736e-05,2457157.150771648,0.0033289253782698017,0.14310350240480596,0.007235663337160925,0.11317403621991905,0.0007180641242452322,88.89226080651882,0.02864588371476218,0.2139604205847281,0.0397845632129225,276.190946718409,16.256646626299034,3,11-Apr-2021 14:27:42,NASA,0.003165829432260107,0.0018501683110833586,0.012808362474307548,4.045815716977391,6.9228093452793305,0.010665512126912358,3.36894717644285,5.764617231319464,2219
K2-117 b,1.2916021398712934,2.0600686910946733e-06,2457142.7746440754,0.0025661135614942713,0.019095508355421537,0.0009710792218032233,0.03294888035375903,0.0013268905572519315,83.56956367056944,0.30943492636168823,0.09163671478357104,0.02708889564129597,21.70106108303713,10.411296831873834,18,03-Apr-2021 09:14:26,NASA,0.003017608671076153,0.0006987777254477461,0.0010856287165663275,0.3597645801366172,1.5536109366833415,0.0010436710055695686,0.345860288503668,1.4935665055734713,2159
K2-117 c,5.444148569079814,2.2211709765528168e-05,2457143.5585945537,0.006384098058483743,0.049550681053992365,0.002523867891196409,0.036244006555439835,0.0016092299080523685,90.30469259647906,0.4223370135081686,0.018264220920701985,0.05663449467313245,75.36386531441997,51.69980250446079,4,11-Apr-2021 14:09:22,NASA,0.0029744078991019904,0.0013775376586021625,0.0013136280111907658,0.4416435323438208,0.9536058800191,0.0013332313365892468,0.44823419712937335,0.9678365801934772,1439
K2-180 b,8.865844935322036,0.000330947524969455,2457143.3865853003,0.006044025609154753,0.07576488056916021,0.0038627434633298533,0.03227001284674038,0.0016050086580510071,87.58278812006044,0.09122955634622093,0.0,0.0,90.0,0.0,3,11-Apr-2021 13:33:58,NASA,0.003162448523865746,0.0017882419048451915,0.001041353729128789,0.32928717140219205,0.5823338141821138,0.0010154842258636163,0.3211069581686973,0.5678673691250553,623
K2-181 b,6.894109540895863,9.35558088636332e-05,2457143.794453247,0.00636267661007424,0.07060153456751392,0.0035998535803351854,0.022729960604472133,0.0012333145274651546,89.92930129433505,0.6464106045385232,0.0,0.0,90.0,0.0,4,11-Apr-2021 13:12:25,NASA,0.0025081997101301305,0.001238139070523141,0.0005166511090808552,0.20598483724968225,0.4172803535410273,0.0005231463473100995,0.2085744389480683,0.4225263217718012,2481
K2-182 b,4.7369799832317785,1.5014875181307113e-05,2457141.2051735655,0.006432939403139447,0.052717431986262435,0.002689954740724953,0.03228247574270728,0.0011688458309135224,87.96788593064329,0.2838613908732164,0.0,0.0,90.0,0.0,6,11-Apr-2021 13:37:32,NASA,0.0016972950764661,0.0007448153354815205,0.001042158240078484,0.6140112314756361,1.3992169473856664,0.0010957903120659696,0.6456097865714016,1.4712241543167808,2471
K2-237 b,2.180532797089211,7.754437954161886e-06,2457656.4640250583,0.003501045970806613,0.03638589159432351,0.0018425676166776304,0.11688544059910908,0.0010804651703687415,85.3492897369414,0.24148060530463064,0.0,0.0,90.0,0.0,10,05-Apr-2021 13:56:00,NASA,0.004871763628855322,0.0015648915212043502,0.013662206224047856,2.8043655778221632,8.730449388295835,0.015450157705574785,3.1713684986816526,9.872989594629695,5348
K2-260 b,2.6267027655803736,6.739952615327657e-06,2457820.734165791,0.0034984981831615,0.0394630910483875,0.002010802827712216,0.0849517554668021,4.3936815685459085e-05,85.92125139080233,0.400559347611866,0.0,0.0,90.0,0.0,9,06-Apr-2021 09:19:07,NASA,0.0029308133864971073,0.0009966932090658372,0.007216800756891341,2.4623883561269047,7.24074438477952,0.00747425150422365,2.5502311196813645,7.499049292438728,6683
K2-265 b,2.3691259850342035,7.026824977536553e-06,2456981.6439312617,0.004640264011969611,0.033378702662663365,0.0017016734787466006,0.01740582131622544,0.0008199778109154488,85.56313633532352,0.9358982119693842,0.0,0.0,90.0,0.0,8,05-Apr-2021 21:05:19,NASA,0.0011310996861713786,0.0003945237665048753,0.00030296261569236785,0.26784784700794656,0.7679198096893969,0.0004037763956388218,0.3569768434872004,1.0234526533494206,2908
K2-277 b,6.326818093509332,3.215761696569923e-05,2457221.215625451,0.006448254781018567,0.0681458522339323,0.003473790482344424,0.02057244687794844,0.0009242569035432613,86.8762961522547,0.15007239733708175,0.0,0.0,90.0,0.0,4,11-Apr-2021 12:40:28,NASA,0.0008253997276208448,0.0004060949446575645,0.00042322557054601056,0.5127522537061259,1.0421837949814698,0.00042039295186879766,0.5093204392986052,1.035208532879644,1384
K2-321 b,2.2980138847875486,2.958298345452464e-05,2457909.168476885,0.004530665206720031,0.04016095602995018,0.0020508617639522844,0.02802181852744878,0.0015869005219111135,89.93670449366077,0.8178038779544768,0.0,0.0,90.0,0.0,8,11-Apr-2021 12:50:27,NASA,0.0023416965081019337,0.0007849450191251317,0.0007852223135852718,0.3353219816780335,1.0003532660930174,0.0008964721902443572,0.3828302203734311,1.1420827808341647,1727
KELT-1 b,1.2174938393826091,1.0483750765842717e-06,2455914.163452692,0.002459033393382645,0.024173464412860373,0.0012190148944013748,0.07539592742497363,0.0002857727122382371,85.87625024445576,0.6872747706345693,0.00465010263287825,0.004363580230943688,71.30735998786378,30.667065725244733,15,03-Apr-2021 06:27:51,NASA,0.0011545791714210668,0.00036001773542631817,0.00568454587227189,4.9234786257882135,15.789627323610835,0.006534940587278215,5.660019467729484,18.15171849670075,7036
KELT-3 b,2.7033868760393407,2.8213680237529525e-06,2456269.49253633,0.002728447087160512,0.042623132440047264,0.0021383203406326046,0.09497618674112324,0.0004995779224134168,82.2836960953265,0.06706468265480521,0.0,0.0,90.0,0.0,9,06-Apr-2021 08:20:56,NASA,0.0007767908965912148,0.0002662041454533581,0.009020476047884713,11.612489393824253,33.885558140059835,0.008970948344893648,11.548730017641539,33.69950655582655,5111
KELT-6 b,7.845620756971079,1.3292108393899319e-05,2456347.7918686,0.004394233975923621,0.07897066052803668,0.004010249495496712,0.0764976674453478,0.0010187708621882717,87.1522993587858,0.8793329087361336,0.04447431749388578,0.06286678371717219,16.060866594136368,41.56851079450121,2,11-Apr-2021 11:48:03,NASA,0.0009409000493289474,0.0006573464236867102,0.005851893124579025,6.2194630861722375,8.902297044165593,0.0064889816702176075,6.8965685301489446,9.87147938498596,2080
KELT-7 b,2.7347683032446835,2.2889926835654583e-06,2456355.2269574027,0.0020693740216980137,0.046287243957446635,0.002323026921642564,0.08935088320046282,0.00023152794968523774,83.6067839073484,0.08530824730205809,0.0,0.0,90.0,0.0,9,06-Apr-2021 08:28:56,NASA,0.0004835895897448533,0.00015939954409424165,0.00798358032870275,16.508999569066336,50.08533979233107,0.008407271314740394,17.385137093575885,52.74338369355543,5291
KELT-8 b,3.244079432492618,5.310911560285846e-06,2457396.0452626147,0.002668966869685244,0.045600647591489636,0.002309728019441176,0.1063086083568088,0.00040858486821249536,84.24563762268579,0.10898956608344416,0.02647517835140718,0.013389310972657956,65.72495318968788,30.360422804865788,8,07-Apr-2021 10:54:47,NASA,0.002527899548076332,0.0005662850738811532,0.011301520210761359,4.470715705203372,19.957298420924328,0.011605604691520943,4.591007067647335,20.4942796955242,4583
KELT-9 b,1.4811206746871781,5.144600357744929e-07,2457095.6836568867,0.0005626835174682424,0.033641185689034174,0.001684453431730649,0.08141860789168069,5.718755797448184e-05,83.43060617888796,0.17392404549141735,0.0,0.0,90.0,0.0,27,01-Apr-2021 21:05:19,NASA,0.0004082546452231634,0.00011555404750712993,0.00662898971101925,16.237389552287052,57.36700577805574,0.0072370045642130565,17.726692516277694,62.62874144470378,18018
KELT-11 b,4.736194755855087,1.9529760866184648e-05,2457483.433402686,0.0044233477114856605,0.06087310468080076,0.0030698872620355915,0.04682266291829472,0.00010250203567189636,84.59846112121781,0.18516031026486404,0.0020395336136415725,0.0003476808436954592,0.9133417372149124,0.4590511920280853,5,11-Apr-2021 13:48:17,NASA,0.0003342582288629005,0.0001565252255792869,0.0021923617627602515,6.558886434055366,14.006443719512315,0.0024935095077339713,7.459829833409157,15.930400346050925,6322
KELT-12 b,5.031609689478357,1.004634406338394e-05,2457083.669134116,0.003838770602722796,0.06655275898277146,0.003370490399698821,0.0694713681742292,7.172479381883592e-05,84.23268142505364,0.1247508253307685,0.0,0.0,90.0,0.0,9,06-Apr-2021 06:24:39,NASA,0.0011392762802319909,0.0003882429653725503,0.004826270995999307,4.236260404733901,12.431058451678867,0.005060834219207444,4.4421483243528135,13.035224512957154,9040
KELT-14 b,1.7100530599946249,2.6794880996651074e-07,2456665.225073309,0.0003668710739053543,0.03065963352154773,0.0015418224266010394,0.10924803670402347,0.0007692308108174953,78.70728312687096,0.1064365591816736,0.0,0.0,90.0,0.0,40,31-Mar-2021 18:44:07,NASA,0.0011703838777802878,0.00019112791810177682,0.01193513352368366,10.197622976761648,62.445788361112854,0.01043092504003218,8.912396383838725,54.57562214682656,15748
KELT-15 b,3.329464388075978,7.40420366516652e-07,2457029.1707302057,0.00042274045105706817,0.049424231195365695,0.00248794901160777,0.09557602287856104,0.0001878591103672829,84.83784219355711,0.1045667565748518,0.0,0.0,90.0,0.0,20,03-Apr-2021 04:35:12,NASA,0.0013015777041145511,0.00029955666640394237,0.009134776149283224,7.018233425792668,30.494317682669354,0.009725081849593642,7.471764320217444,32.46491545769737,14687
KELT-16 b,0.9689934835799352,1.60239155138906e-06,2457247.2473480417,0.00243807007630213,0.02003974722517767,0.0010131158802502596,0.097474122611726,0.0007905891668031821,84.85931642413274,0.5485597973672627,0.0,0.0,90.0,0.0,20,02-Apr-2021 18:08:22,NASA,0.002227604611558898,0.0005078486676469096,0.009501204578925794,4.265211397760918,18.708731919981453,0.011281693461482443,5.0644954687840285,22.214675709903073,8740
KELT-18 b,2.8716875861652005,8.802072214761384e-06,2457542.530134853,0.004298325203791144,0.04623063695196982,0.002322835228214039,0.08183718951472367,0.00027469370650066787,89.83509113075627,0.6798239180238854,0.0,0.0,90.0,0.0,6,06-Apr-2021 14:05:43,NASA,0.000937546762026526,0.0004045282172529645,0.006697325587668798,7.143457648120288,16.55589227655965,0.007532920360246775,8.03471428343928,18.62149545809359,4600
KELT-19 A b,4.611738752604934,1.957098812380632e-05,2457281.2484533642,0.005180213779585646,0.06595367284170016,0.0033195441015996725,0.09731613110246316,0.0003078799781817643,85.69267558121835,0.07747191222577715,0.0,0.0,90.0,0.0,4,11-Apr-2021 12:24:46,NASA,0.0008452945547381414,0.0004248791326405239,0.0094704293727518,11.20370327676556,22.289702282847614,0.009943209124124051,11.763010974564125,23.402441683425003,3047
KELT-20 b,3.4740883946452183,7.987481117775417e-06,2457503.124349541,0.0027364564269042684,0.0548353688374202,0.002750140400068549,0.11539850229332616,0.00024774460485717264,86.12929011371334,0.07245337671481651,0.0,0.0,90.0,0.0,4,07-Apr-2021 07:47:39,NASA,0.00042336228459569785,0.0002160354628672629,0.013316814331542802,31.4548905655592,61.64179785485013,0.014273847758548787,33.71544485163579,66.07178085071598,2446
KELT-23 A b,2.255287157113928,4.014708111582657e-07,2458140.3871485707,0.0001192844353491392,0.03477592704026012,0.0017406378732781724,0.13027154758894746,0.00018935503513574305,85.78757888045223,0.0368946796398097,0.0,0.0,90.0,0.0,53,31-Mar-2021 05:30:31,NASA,0.0008571796897363133,0.00011828595627300196,0.016970676111219402,19.798271371128667,143.47160597874668,0.018455093908004042,21.530017718550027,156.0210061235841,21250
KELT-24 b,5.551483278969194,2.0760630549212207e-06,2458540.4783636844,9.371323745723004e-05,0.07020291327823418,0.0035341441992994835,0.08695529667370061,8.698497907018936e-05,88.5369540814232,0.09391095564216456,0.21086551567692152,0.021154299480214328,5.750492002827194,4.336926214654674,14,05-Apr-2021 10:29:44,NASA,0.00041712679498106804,0.00011104072939949261,0.007561223619611287,18.126918986238863,68.09414581930726,0.00847465386323043,20.316733341513267,76.32022870401961,10786
KOI-12 b,17.855220706634224,2.9232621728148888e-05,2454979.5974591267,0.006078908222669688,0.15587727612157987,0.007907132138377541,0.08670645849316712,0.0017570260557544675,88.81986778277599,0.6289610438315709,0.4533562024026622,0.1344916733443723,246.34502000774148,33.284809216535336,1,11-Apr-2021 11:27:24,NASA,0.0018342211542774426,0.00183326929261542,0.007518009944427312,4.098747812876955,4.10087594589107,0.0077045726332916065,4.200460023767787,4.202640967328883,1259
KOI-13 b,1.7635866373438274,5.390278540215991e-07,2454953.568023997,0.0011819766396476707,0.03536406672094359,0.001781907292356525,0.08440759980976949,0.0002425595383833084,86.32082179389622,0.4555745548656578,0.0004695803197538785,0.00031998921987413085,6.113351339534633,2.3219945445986863,42,01-Apr-2021 04:35:54,NASA,0.0016711945903057515,0.0002661300128925417,0.007124642905646198,4.26320366699052,26.77128681657937,0.00791404794404238,4.735563404734618,29.737525121745378,24035
KOI-94 b,3.7432435918290814,3.645598783924123e-05,2454964.6164282323,0.003905603909589941,0.05123021841391191,0.002614460007594245,0.00989647336220408,0.0005838940478913225,87.94288536748473,0.881185472124962,0.0,0.0,90.0,0.0,12,05-Apr-2021 07:54:45,NASA,0.0031460954199150483,0.0009602176701992176,9.794018500881494e-05,0.03113071027307225,0.10199789906854677,0.00010122448710481179,0.032174639861223625,0.10541827155066892,8218
KOI-94 c,10.423784890893083,3.6469388461107864e-05,2454970.9960414674,0.00657617527613517,0.10072975616750288,0.005134269805731523,0.02557712415662397,0.0012815468743149626,88.20993747066557,0.5023199577377838,0.0,0.0,90.0,0.0,5,11-Apr-2021 11:44:26,NASA,0.003228638795750873,0.0015337567909560685,0.0006541892801233576,0.20262077039535006,0.4265273894667277,0.0007236257558007607,0.22412719464100653,0.47179954479594394,4582
KOI-94 d,22.343049421665,4.3167726163819236e-05,2454965.727938642,0.006554285672672642,0.1712932573273286,0.008729597064803625,0.06783224634323742,0.0021973220939250112,91.27892364456473,1.1438789067209825,0.0,0.0,90.0,0.0,1,11-Apr-2021 11:07:15,NASA,0.003424980940156592,0.003426503165164973,0.0046012136439696465,1.3434275180986193,1.3428307000405513,0.004701612683964407,1.3727412695468741,1.3721314288463649,1163
KOI-94 e,54.31944610627761,0.0001429893819756578,2454994.2382835853,0.006546063216643522,0.3052943331905693,0.015570442715842996,0.0420121651191119,0.0016757271511944152,89.34669887265423,0.6053815028592215,0.0,0.0,90.0,0.0,1,11-Apr-2021 10:59:46,NASA,0.002935637327347393,0.002932519044925607,0.0017650220179955226,0.6012398062775606,0.6018791322258227,0.0018313645697320968,0.6238388348150948,0.6245021913501523,1474
KOI-1783.02,284.2180108026249,0.016034941168389195,2455033.848312869,0.00670639406740546,0.8347464558424705,0.04257739578954635,0.04002273187890172,0.0024847502593084232,90.31633669031879,0.3129773385072004,0.0,0.0,90.0,0.0,1,11-Apr-2021 11:12:47,NASA,0.004865789801804975,0.004860994927171748,0.001601819067050456,0.3292002187304223,0.32952494109728186,0.0011933676799096293,0.2452567267634428,0.2454986474556889,1396
KPS-1 b,1.7063195926537602,3.2945163731994893e-06,2457508.37431328,0.002641080398623145,0.025634119385961024,0.001293359214956758,0.10469565097157604,0.00011743418036763398,82.48477201748246,0.07796455371323216,0.0,0.0,90.0,0.0,15,04-Apr-2021 17:34:12,NASA,0.0026481184027172585,0.0007401464807134914,0.010961179332362072,4.139233095134532,14.809473013768356,0.009327864118024444,3.5224497924462272,12.602727110223515,4463
Kepler-9 b,19.239154247616728,4.977312117419464e-05,2454977.5205206117,0.006457427585014042,0.14324547323587108,0.007296759111698015,0.07135118317797727,0.0012077917226782518,88.73448528599289,0.38996439011105216,0.09320182611053132,0.029560985472995824,359.74699572764365,2.88548628581689,2,11-Apr-2021 05:40:45,NASA,0.01368836431235691,0.010785878224729982,0.005090991340897268,0.3719210874816848,0.4720052678904333,0.005104812711304363,0.3729308042083663,0.4732866999740449,1324
Kepler-9 d,1.5928254377218127,1.0888945200533307e-05,2455015.0914583225,0.003241476772821173,0.027746416638855367,0.0014176259319360145,0.016017946926122247,0.0008258392696988192,87.16709497409546,1.0014104153795569,0.0,0.0,90.0,0.0,17,11-Apr-2021 09:10:21,NASA,0.01342628187110968,0.003249613346436629,0.0002565746237280691,0.019109879130435933,0.0789554314236851,0.00030448733366383884,0.0226784553301407,0.09369955782515632,6014
Kepler-10 b,0.8374918767815656,1.0761895125785428e-06,2454964.5752078737,0.002413481155727411,0.0169772659823856,0.0008656200186813402,0.012361637998125766,0.0006054622822558463,85.12821613682074,0.8159175036842209,0.0,0.0,90.0,0.0,29,02-Apr-2021 06:10:34,NASA,0.0012161454102968836,0.00023554267342076402,0.00015281009399670682,0.12565117024896144,0.6487575766100481,0.00021091068075318464,0.17342554514241634,0.8954245007503261,9475
Kepler-10 c,45.2926197411204,0.0003940147188604193,2455741.690929924,0.006813968472414046,0.242177157015215,0.012309669486883123,0.021285125063822408,0.0009437551468464008,90.02115623819107,0.20001958271139186,0.0,0.0,90.0,0.0,1,11-Apr-2021 10:52:10,NASA,0.0011714965611948857,0.0011713381332666018,0.0004530565489825608,0.3867331445859808,0.3867854517116137,0.00045809437069921355,0.3910334745088567,0.3910863632704334,1324
Kepler-11 b,10.303872344561565,0.0002477563290167765,2455589.735974844,0.006414057268053418,0.09082816408407356,0.004629096622624931,0.017112792998772837,0.0008978836210886106,90.30033905945804,0.8878067873215871,0.07827264197117961,0.02193203641331004,80.96476043444066,34.34066126214716,5,11-Apr-2021 11:21:03,NASA,0.004855927249892304,0.002323661882151569,0.0002928476842188486,0.06030726350468769,0.1260285269850403,0.0005234407000112019,0.10779418081743518,0.2252654329925693,3542
Kepler-11 c,13.021504375098925,0.0012994741033433327,2455583.35188913,0.006237186405563457,0.10778189201068296,0.005500105475827286,0.026585558207923958,0.0014081669807460414,87.99031144599188,0.8846881829482074,0.024729391415450084,0.012300548277022271,91.02405539276779,45.667707919301606,4,11-Apr-2021 10:59:40,NASA,0.005165218426693975,0.003208944702772767,0.000706791905226913,0.13683678923899814,0.2202568042435235,0.0007047100316719401,0.13643373299180953,0.2196080322178872,3583
Kepler-11 d,22.686723782563163,0.001521741676203556,2455593.9952234123,0.006663449773737121,0.1573219821624931,0.008018531537309848,0.027701707963603016,0.0015101683764452425,89.55824403343323,0.506812367277614,0.004823587781995136,0.0019535385445045715,66.67603571160058,51.28449811847164,1,11-Apr-2021 10:25:43,NASA,0.004309614805795253,0.0043125422444340675,0.0007673846241007467,0.17806339050738926,0.1779425175698076,0.000779552464466815,0.18088680766051995,0.18076401813174936,935
Kepler-11 e,31.99569596733048,0.0009767057125344702,2455595.065404376,0.006348651371606119,0.19623023218220453,0.01000942937158432,0.033326568299627685,0.001937743793497584,89.0141982451893,0.5339575369332682,0.013946590368060972,0.0058379421246432545,227.28918854184272,76.46664813519321,2,11-Apr-2021 10:26:56,NASA,0.004440388680400143,0.003213606915464625,0.001110660154629749,0.2501267872184699,0.34561170169412864,0.0011379136255456055,0.25626441905150144,0.3540923502714972,1995
Kepler-11 f,46.69920894268047,0.005491448531915233,2455618.2785109063,0.00713823581626684,0.2426664483239047,0.012380055688643416,0.02360632174138218,0.0011796163759660446,90.02190388274988,0.3221887023233767,0.009692268498229396,0.006384825831865507,6.809182240069473,4.231169539688442,1,11-Apr-2021 10:19:47,NASA,0.004117616734924861,0.004117231906831389,0.000557258426157653,0.1353351858688281,0.13534783533398725,0.0007182405635119959,0.17443113571499086,0.17444743938768129,1536
Kepler-18 b,3.5047792563276863,4.726561521558698e-05,2454966.506895796,0.003367543374007994,0.04428612094692366,0.002257572359967009,0.015037275565264078,0.0009499306107291431,86.32429039383318,0.7756411649542696,0.0,0.0,90.0,0.0,15,04-Apr-2021 18:11:35,NASA,0.004734141610737802,0.0012784782668898039,0.00022611965642568808,0.04776360215182663,0.17686624972967027,0.0002293807175676177,0.04845244110301748,0.179416986200039,6573
Kepler-18 c,7.641571320357072,2.0408277813298687e-05,2455167.0833678814,0.00469484170200075,0.07268711812985584,0.0037062888310050775,0.04096061930460411,0.0004357837033308573,89.33997456776437,0.664113780937366,0.0,0.0,90.0,0.0,7,07-Apr-2021 15:43:22,NASA,0.004794422025148137,0.0019911977923141094,0.0016777723338167068,0.34994256346569064,0.8425945128569327,0.00174530071890322,0.3640273446410455,0.8765079620115913,5058
Kepler-18 d,14.858944495487153,3.725402974079364e-05,2455169.176797071,0.006478965663506213,0.11597925700670896,0.005911854678105296,0.05249221648763964,0.002041294161152639,88.15529578297216,0.11165163739374044,0.0,0.0,90.0,0.0,4,11-Apr-2021 09:58:15,NASA,0.0050253111824392046,0.002696786822053841,0.002755432791785227,0.5483108790185973,1.0217466094285943,0.0026731742155954308,0.5319420267816958,0.9912441701860484,2751
Kepler-21 b,2.785837258784168,1.924068736803643e-05,2456798.716263022,0.00451882081364973,0.043342143056641885,0.0022123879380896816,0.007797125414965494,0.0002785218352830321,79.46753115412312,0.7556564797354396,0.017037495416028604,0.009704858245926049,9.13881497077374,6.927629893693982,8,06-Apr-2021 19:36:08,NASA,0.0004373970348048209,0.00015000943136847931,6.079516473670082e-05,0.13899308842783845,0.4052756162201904,5.322524496920168e-05,0.1216863415476794,0.3548126573352614,2847
Kepler-25 b,6.238493033273331,2.2297909557379467e-05,2455703.4210457853,0.00698312027527826,0.06909884817196403,0.00352089606280456,0.02092714183333137,0.0010117275024639036,93.75112643502807,0.6531471471377274,0.0,0.0,90.0,0.0,4,11-Apr-2021 09:46:35,NASA,0.0011530681550637138,0.0005814925722909755,0.0004379452653123678,0.3798086551858409,0.7531399130120314,0.00043482932058080964,0.37710634767880025,0.7477813841502061,2122
Kepler-25 c,12.720381034140324,3.3644977189470385e-05,2455711.1488734013,0.006900562710016241,0.1078822343205653,0.005502325907592,0.038547714962202884,0.0018943967788851398,92.92600709246099,0.10049258932137993,0.0,0.0,90.0,0.0,2,11-Apr-2021 09:28:43,NASA,0.001168914774178293,0.0008466988567139942,0.0014859263288072402,1.2712015979537905,1.7549643737255805,0.0011672343515132244,0.9985624078827732,1.3785708369126846,1031
Kepler-30 b,29.33382890439195,0.0025745926869547506,2455246.6510744817,0.0061728159830862295,0.17816788887124865,0.009081717634334827,0.03424065029445062,0.00214763313044457,88.70878770696018,1.1778826662514474,0.03195075689994233,0.019972148487305882,12.237353795494785,15.18244611286992,2,11-Apr-2021 09:27:43,NASA,0.00572565175351728,0.004063739099713479,0.0011724221325868614,0.2047665808292724,0.2885082196023669,0.0011506285469832234,0.20096027430875268,0.2831452804301217,995
Kepler-36 b,13.868334835367413,0.0004012097337451024,2454974.64247945,0.006839743095739336,0.11457490307327875,0.005846597158461336,0.009251669598023805,0.00047863098016168566,90.24744359750669,0.7861495475664686,0.0,0.0,90.0,0.0,4,11-Apr-2021 09:15:49,NASA,0.002611124254568828,0.0012990567970866944,8.559339035099795e-05,0.03278028236351852,0.06588887456110648,0.0001657415102119808,0.06347515248344608,0.1275860382576635,4942
Kepler-36 c,16.21945777883327,0.0002606949589095889,2455004.681297522,0.006752018077405754,0.12726597164148806,0.006477009841026017,0.019032555005800717,0.0008745155072288004,90.02013731796025,0.5141913688319769,0.0,0.0,90.0,0.0,4,11-Apr-2021 09:14:28,NASA,0.0026161250875942296,0.001419792739362191,0.00036223815004882994,0.13846362001823911,0.2551345277420964,0.0003662093649592357,0.13998159594730974,0.2579315662113801,5205
